"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","CPI","TOT","AGRWTH","M","2011-11",4.643126,
"SAU","CPI","TOT","AGRWTH","M","2011-12",4.56385,
"SAU","CPI","TOT","AGRWTH","M","2012-01",2.591793,
"SAU","CPI","TOT","AGRWTH","M","2012-02",2.47578,
"SAU","CPI","TOT","AGRWTH","M","2012-03",2.577873,
"SAU","CPI","TOT","AGRWTH","M","2012-04",2.462527,
"SAU","CPI","TOT","AGRWTH","M","2012-05",2.566845,
"SAU","CPI","TOT","AGRWTH","M","2012-06",2.771855,
"SAU","CPI","TOT","AGRWTH","M","2012-07",2.765957,
"SAU","CPI","TOT","AGRWTH","M","2012-08",2.866242,
"SAU","CPI","TOT","AGRWTH","M","2012-09",2.959831,
"SAU","CPI","TOT","AGRWTH","M","2012-10",3.375527,
"SAU","CPI","TOT","AGRWTH","M","2012-11",3.368421,
"SAU","CPI","TOT","AGRWTH","M","2012-12",3.578947,
"SAU","CPI","TOT","AGRWTH","M","2013-01",4.736842,
"SAU","CPI","TOT","AGRWTH","M","2013-02",4.621849,
"SAU","CPI","TOT","AGRWTH","M","2013-03",4.188482,
"SAU","CPI","TOT","AGRWTH","M","2013-04",3.970742,
"SAU","CPI","TOT","AGRWTH","M","2013-05",3.75391,
"SAU","CPI","TOT","AGRWTH","M","2013-06",3.319502,
"SAU","CPI","TOT","AGRWTH","M","2013-07",3.623188,
"SAU","CPI","TOT","AGRWTH","M","2013-08",3.302374,
"SAU","CPI","TOT","AGRWTH","M","2013-09",2.874743,
"SAU","CPI","TOT","AGRWTH","M","2013-10",2.653061,
"SAU","CPI","TOT","AGRWTH","M","2013-11",2.647658,
"SAU","CPI","TOT","AGRWTH","M","2013-12",2.54065,
"SAU","CPI","TOT","AGRWTH","M","2014-01",1.809045,
"SAU","CPI","TOT","AGRWTH","M","2014-02",2.008032,
"SAU","CPI","TOT","AGRWTH","M","2014-03",2.110553,
"SAU","CPI","TOT","AGRWTH","M","2014-04",2.613065,
"SAU","CPI","TOT","AGRWTH","M","2014-05",2.713568,
"SAU","CPI","TOT","AGRWTH","M","2014-06",2.610442,
"SAU","CPI","TOT","AGRWTH","M","2014-07",2.297702,
"SAU","CPI","TOT","AGRWTH","M","2014-08",2.497503,
"SAU","CPI","TOT","AGRWTH","M","2014-09",2.295409,
"SAU","CPI","TOT","AGRWTH","M","2014-10",2.087475,
"SAU","CPI","TOT","AGRWTH","M","2014-11",1.984127,
"SAU","CPI","TOT","AGRWTH","M","2014-12",1.883052,
"SAU","CPI","TOT","AGRWTH","M","2015-01",1.579467,
"SAU","CPI","TOT","AGRWTH","M","2015-02",1.377953,
"SAU","CPI","TOT","AGRWTH","M","2015-03",1.476378,
"SAU","CPI","TOT","AGRWTH","M","2015-04",0.9794319,
"SAU","CPI","TOT","AGRWTH","M","2015-05",1.076321,
"SAU","CPI","TOT","AGRWTH","M","2015-06",1.174168,
"SAU","CPI","TOT","AGRWTH","M","2015-07",1.171875,
"SAU","CPI","TOT","AGRWTH","M","2015-08",0.9746588,
"SAU","CPI","TOT","AGRWTH","M","2015-09",1.170732,
"SAU","CPI","TOT","AGRWTH","M","2015-10",1.168452,
"SAU","CPI","TOT","AGRWTH","M","2015-11",1.264591,
"SAU","CPI","TOT","AGRWTH","M","2015-12",1.264591,
"SAU","CPI","TOT","AGRWTH","M","2016-01",2.526725,
"SAU","CPI","TOT","AGRWTH","M","2016-02",2.524272,
"SAU","CPI","TOT","AGRWTH","M","2016-03",2.521823,
"SAU","CPI","TOT","AGRWTH","M","2016-04",2.521823,
"SAU","CPI","TOT","AGRWTH","M","2016-05",2.32333,
"SAU","CPI","TOT","AGRWTH","M","2016-06",2.224371,
"SAU","CPI","TOT","AGRWTH","M","2016-07",2.220077,
"SAU","CPI","TOT","AGRWTH","M","2016-08",2.027027,
"SAU","CPI","TOT","AGRWTH","M","2016-09",1.92864,
"SAU","CPI","TOT","AGRWTH","M","2016-10",1.636189,
"SAU","CPI","TOT","AGRWTH","M","2016-11",1.248799,
"SAU","CPI","TOT","AGRWTH","M","2016-12",0.9606148,
"SAU","CPI","TOT","AGRWTH","M","2017-01",-0.5687204,
"SAU","CPI","TOT","AGRWTH","M","2017-02",-0.5681818,
"SAU","CPI","TOT","AGRWTH","M","2017-03",-0.6622517,
"SAU","CPI","TOT","AGRWTH","M","2017-04",-0.6622517,
"SAU","CPI","TOT","AGRWTH","M","2017-05",-0.7568591,
"SAU","CPI","TOT","AGRWTH","M","2017-06",-0.4730369,
"SAU","CPI","TOT","AGRWTH","M","2017-07",-0.7554296,
"SAU","CPI","TOT","AGRWTH","M","2017-08",-0.7568591,
"SAU","CPI","TOT","AGRWTH","M","2017-09",-0.7568591,
"SAU","CPI","TOT","AGRWTH","M","2017-10",-1.231061,
"SAU","CPI","TOT","AGRWTH","M","2017-11",-1.70778,
"SAU","CPI","TOT","AGRWTH","M","2017-12",-1.12274,
"SAU","CPI","TOT","AGRWTH","M","2018-01",2.974261,
"SAU","CPI","TOT","AGRWTH","M","2018-02",2.933333,
"SAU","CPI","TOT","AGRWTH","M","2018-03",2.761905,
"SAU","CPI","TOT","AGRWTH","M","2018-04",2.571429,
"SAU","CPI","TOT","AGRWTH","M","2018-05",2.287893,
"SAU","CPI","TOT","AGRWTH","M","2018-06",2.091255,
"SAU","CPI","TOT","AGRWTH","M","2018-07",2.235966,
"SAU","CPI","TOT","AGRWTH","M","2018-08",2.249762,
"SAU","CPI","TOT","AGRWTH","M","2018-09",2.097235,
"SAU","CPI","TOT","AGRWTH","M","2018-10",2.396932,
"SAU","CPI","TOT","AGRWTH","M","2018-11",2.799228,
"SAU","CPI","TOT","AGRWTH","M","2018-12",2.193995,
"SAU","CPI","TOT","AGRWTH","M","2019-01",-1.934827,
"SAU","CPI","TOT","AGRWTH","M","2019-02",-2.202073,
"SAU","CPI","TOT","AGRWTH","M","2019-03",-2.131603,
"SAU","CPI","TOT","AGRWTH","M","2019-04",-1.949861,
"SAU","CPI","TOT","AGRWTH","M","2019-05",-1.491146,
"SAU","CPI","TOT","AGRWTH","M","2019-06",-1.396648,
"SAU","CPI","TOT","AGRWTH","M","2019-07",-1.349465,
"SAU","CPI","TOT","AGRWTH","M","2019-08",-1.081484,
"SAU","CPI","TOT","AGRWTH","M","2019-09",-0.7469655,
"SAU","CPI","TOT","AGRWTH","M","2019-10",-0.2808989,
"SAU","CPI","TOT","AGRWTH","M","2019-11",-0.09389672,
"EU28","CPI","TOT","AGRWTH","M","2011-01",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-03",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-04",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2011-06",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-07",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-08",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-09",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-10",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-11",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-12",3,
"EU28","CPI","TOT","AGRWTH","M","2012-01",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-03",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-04",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2012-07",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-08",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-09",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2012-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2013-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2013-02",2,
"EU28","CPI","TOT","AGRWTH","M","2013-03",1.9,
"EU28","CPI","TOT","AGRWTH","M","2013-04",1.4,
"EU28","CPI","TOT","AGRWTH","M","2013-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2013-06",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-07",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-08",1.5,
"EU28","CPI","TOT","AGRWTH","M","2013-09",1.3,
"EU28","CPI","TOT","AGRWTH","M","2013-10",0.9,
"EU28","CPI","TOT","AGRWTH","M","2013-11",1,
"EU28","CPI","TOT","AGRWTH","M","2013-12",1,
"EU28","CPI","TOT","AGRWTH","M","2014-01",0.9,
"EU28","CPI","TOT","AGRWTH","M","2014-02",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-03",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-04",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-05",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-06",0.7,
"EU28","CPI","TOT","AGRWTH","M","2014-07",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-08",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-09",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-11",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-12",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-01",-0.5,
"EU28","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EU28","CPI","TOT","AGRWTH","M","2015-03",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-04",0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-05",0.5,
"EU28","CPI","TOT","AGRWTH","M","2015-06",0.3,
"EU28","CPI","TOT","AGRWTH","M","2015-07",0.4,
"EU28","CPI","TOT","AGRWTH","M","2015-08",0.3,
"EU28","CPI","TOT","AGRWTH","M","2015-09",0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-10",0.2,
"EU28","CPI","TOT","AGRWTH","M","2015-11",0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-12",0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-01",0.3,
"EU28","CPI","TOT","AGRWTH","M","2016-02",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-03",0,
"EU28","CPI","TOT","AGRWTH","M","2016-04",-0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-05",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-06",0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-08",0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-09",0.4,
"EU28","CPI","TOT","AGRWTH","M","2016-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2016-11",0.6,
"EU28","CPI","TOT","AGRWTH","M","2016-12",1.1,
"EU28","CPI","TOT","AGRWTH","M","2017-01",1.7,
"EU28","CPI","TOT","AGRWTH","M","2017-02",2,
"EU28","CPI","TOT","AGRWTH","M","2017-03",1.7,
"EU28","CPI","TOT","AGRWTH","M","2017-04",2,
"EU28","CPI","TOT","AGRWTH","M","2017-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2017-06",1.5,
"EU28","CPI","TOT","AGRWTH","M","2017-07",1.5,
"EU28","CPI","TOT","AGRWTH","M","2017-08",1.7,
"EU28","CPI","TOT","AGRWTH","M","2017-09",1.8,
"EU28","CPI","TOT","AGRWTH","M","2017-10",1.7,
"EU28","CPI","TOT","AGRWTH","M","2017-11",1.8,
"EU28","CPI","TOT","AGRWTH","M","2017-12",1.6,
"EU28","CPI","TOT","AGRWTH","M","2018-01",1.6,
"EU28","CPI","TOT","AGRWTH","M","2018-02",1.4,
"EU28","CPI","TOT","AGRWTH","M","2018-03",1.6,
"EU28","CPI","TOT","AGRWTH","M","2018-04",1.5,
"EU28","CPI","TOT","AGRWTH","M","2018-05",2,
"EU28","CPI","TOT","AGRWTH","M","2018-06",2.1,
"EU28","CPI","TOT","AGRWTH","M","2018-07",2.2,
"EU28","CPI","TOT","AGRWTH","M","2018-08",2.2,
"EU28","CPI","TOT","AGRWTH","M","2018-09",2.2,
"EU28","CPI","TOT","AGRWTH","M","2018-10",2.3,
"EU28","CPI","TOT","AGRWTH","M","2018-11",2,
"EU28","CPI","TOT","AGRWTH","M","2018-12",1.6,
"EU28","CPI","TOT","AGRWTH","M","2019-01",1.5,
"EU28","CPI","TOT","AGRWTH","M","2019-02",1.6,
"EU28","CPI","TOT","AGRWTH","M","2019-03",1.6,
"EU28","CPI","TOT","AGRWTH","M","2019-04",1.9,
"EU28","CPI","TOT","AGRWTH","M","2019-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2019-06",1.6,
"EU28","CPI","TOT","AGRWTH","M","2019-07",1.4,
"EU28","CPI","TOT","AGRWTH","M","2019-08",1.4,
"EU28","CPI","TOT","AGRWTH","M","2019-09",1.2,
"EU28","CPI","TOT","AGRWTH","M","2019-10",1.1,
"EU28","CPI","TOT","AGRWTH","M","2019-11",1.3,
"EU28","CPI","TOT","AGRWTH","M","2019-12",1.6,
"EA19","CPI","TOT","AGRWTH","M","2011-01",2.3,
"EA19","CPI","TOT","AGRWTH","M","2011-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2011-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2011-05",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-06",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-09",3,
"EA19","CPI","TOT","AGRWTH","M","2011-10",3,
"EA19","CPI","TOT","AGRWTH","M","2011-11",3,
"EA19","CPI","TOT","AGRWTH","M","2011-12",2.8,
"EA19","CPI","TOT","AGRWTH","M","2012-01",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-02",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-04",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-05",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-07",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2012-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2012-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2013-01",2,
"EA19","CPI","TOT","AGRWTH","M","2013-02",1.9,
"EA19","CPI","TOT","AGRWTH","M","2013-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2013-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2013-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2013-06",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","2013-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","2013-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2013-11",0.9,
"EA19","CPI","TOT","AGRWTH","M","2013-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-01",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-02",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-03",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-04",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-05",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-06",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-07",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-08",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-09",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-10",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-11",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-12",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-01",-0.6,
"EA19","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2015-03",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-04",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-05",0.6,
"EA19","CPI","TOT","AGRWTH","M","2015-06",0.5,
"EA19","CPI","TOT","AGRWTH","M","2015-07",0.5,
"EA19","CPI","TOT","AGRWTH","M","2015-08",0.4,
"EA19","CPI","TOT","AGRWTH","M","2015-09",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-10",0.4,
"EA19","CPI","TOT","AGRWTH","M","2015-11",0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-12",0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-01",0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-02",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-03",0,
"EA19","CPI","TOT","AGRWTH","M","2016-04",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-05",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-06",0,
"EA19","CPI","TOT","AGRWTH","M","2016-07",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-08",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-09",0.4,
"EA19","CPI","TOT","AGRWTH","M","2016-10",0.5,
"EA19","CPI","TOT","AGRWTH","M","2016-11",0.6,
"EA19","CPI","TOT","AGRWTH","M","2016-12",1.1,
"EA19","CPI","TOT","AGRWTH","M","2017-01",1.7,
"EA19","CPI","TOT","AGRWTH","M","2017-02",2,
"EA19","CPI","TOT","AGRWTH","M","2017-03",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-04",1.9,
"EA19","CPI","TOT","AGRWTH","M","2017-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2017-06",1.3,
"EA19","CPI","TOT","AGRWTH","M","2017-07",1.3,
"EA19","CPI","TOT","AGRWTH","M","2017-08",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-09",1.6,
"EA19","CPI","TOT","AGRWTH","M","2017-10",1.4,
"EA19","CPI","TOT","AGRWTH","M","2017-11",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-12",1.3,
"EA19","CPI","TOT","AGRWTH","M","2018-01",1.3,
"EA19","CPI","TOT","AGRWTH","M","2018-02",1.1,
"EA19","CPI","TOT","AGRWTH","M","2018-03",1.4,
"EA19","CPI","TOT","AGRWTH","M","2018-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2018-05",2,
"EA19","CPI","TOT","AGRWTH","M","2018-06",2,
"EA19","CPI","TOT","AGRWTH","M","2018-07",2.2,
"EA19","CPI","TOT","AGRWTH","M","2018-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2018-09",2.1,
"EA19","CPI","TOT","AGRWTH","M","2018-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2018-11",1.9,
"EA19","CPI","TOT","AGRWTH","M","2018-12",1.5,
"EA19","CPI","TOT","AGRWTH","M","2019-01",1.4,
"EA19","CPI","TOT","AGRWTH","M","2019-02",1.5,
"EA19","CPI","TOT","AGRWTH","M","2019-03",1.4,
"EA19","CPI","TOT","AGRWTH","M","2019-04",1.7,
"EA19","CPI","TOT","AGRWTH","M","2019-05",1.2,
"EA19","CPI","TOT","AGRWTH","M","2019-06",1.3,
"EA19","CPI","TOT","AGRWTH","M","2019-07",1,
"EA19","CPI","TOT","AGRWTH","M","2019-08",1,
"EA19","CPI","TOT","AGRWTH","M","2019-09",0.8,
"EA19","CPI","TOT","AGRWTH","M","2019-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2019-11",1,
"EA19","CPI","TOT","AGRWTH","M","2019-12",1.3,
"ARG","CPI","TOT","AGRWTH","M","2017-12",24.7956,
"ARG","CPI","TOT","AGRWTH","M","2018-01",25.00623,
"ARG","CPI","TOT","AGRWTH","M","2018-02",25.43711,
"ARG","CPI","TOT","AGRWTH","M","2018-03",25.39652,
"ARG","CPI","TOT","AGRWTH","M","2018-04",25.49816,
"ARG","CPI","TOT","AGRWTH","M","2018-05",26.29076,
"ARG","CPI","TOT","AGRWTH","M","2018-06",29.4665,
"ARG","CPI","TOT","AGRWTH","M","2018-07",31.20916,
"ARG","CPI","TOT","AGRWTH","M","2018-08",34.42611,
"ARG","CPI","TOT","AGRWTH","M","2018-09",40.54234,
"ARG","CPI","TOT","AGRWTH","M","2018-10",45.90969,
"ARG","CPI","TOT","AGRWTH","M","2018-11",48.46918,
"ARG","CPI","TOT","AGRWTH","M","2018-12",47.64559,
"ARG","CPI","TOT","AGRWTH","M","2019-01",49.31258,
"ARG","CPI","TOT","AGRWTH","M","2019-02",51.27571,
"ARG","CPI","TOT","AGRWTH","M","2019-03",54.73234,
"ARG","CPI","TOT","AGRWTH","M","2019-04",55.79512,
"ARG","CPI","TOT","AGRWTH","M","2019-05",57.29651,
"ARG","CPI","TOT","AGRWTH","M","2019-06",55.7519,
"ARG","CPI","TOT","AGRWTH","M","2019-07",54.38664,
"ARG","CPI","TOT","AGRWTH","M","2019-08",54.48256,
"ARG","CPI","TOT","AGRWTH","M","2019-09",53.54201,
"ARG","CPI","TOT","AGRWTH","M","2019-10",50.48531,
"ARG","CPI","TOT","AGRWTH","M","2019-11",52.09175,
"ARG","CPI","TOT","AGRWTH","M","2019-12",53.8324,
"LTU","CPI","TOT","AGRWTH","M","2011-01",2.925319,
"LTU","CPI","TOT","AGRWTH","M","2011-02",3.062055,
"LTU","CPI","TOT","AGRWTH","M","2011-03",3.795866,
"LTU","CPI","TOT","AGRWTH","M","2011-04",4.431948,
"LTU","CPI","TOT","AGRWTH","M","2011-05",5.01789,
"LTU","CPI","TOT","AGRWTH","M","2011-06",4.831733,
"LTU","CPI","TOT","AGRWTH","M","2011-07",4.553205,
"LTU","CPI","TOT","AGRWTH","M","2011-08",4.438303,
"LTU","CPI","TOT","AGRWTH","M","2011-09",4.543216,
"LTU","CPI","TOT","AGRWTH","M","2011-10",4.162422,
"LTU","CPI","TOT","AGRWTH","M","2011-11",4.384202,
"LTU","CPI","TOT","AGRWTH","M","2011-12",3.40351,
"LTU","CPI","TOT","AGRWTH","M","2012-01",3.355778,
"LTU","CPI","TOT","AGRWTH","M","2012-02",3.688084,
"LTU","CPI","TOT","AGRWTH","M","2012-03",3.638564,
"LTU","CPI","TOT","AGRWTH","M","2012-04",3.181812,
"LTU","CPI","TOT","AGRWTH","M","2012-05",2.484627,
"LTU","CPI","TOT","AGRWTH","M","2012-06",2.542222,
"LTU","CPI","TOT","AGRWTH","M","2012-07",2.799597,
"LTU","CPI","TOT","AGRWTH","M","2012-08",3.344466,
"LTU","CPI","TOT","AGRWTH","M","2012-09",3.376606,
